,title,issue,year,metaChar,alias,publisher,keep,firstName,lastName
5768,Justice League: Cry for Justice,5,2009,Animal Man,,DC,1,null,null
5769,Justice League: Cry for Justice,5,2009,Atom,Ray Palmer,DC,1,Ray,Palmer
5770,Justice League: Cry for Justice,5,2009,Black Canary,Dinah Laurel Lance,DC,1,Dinah Laurel,Lance
5771,Justice League: Cry for Justice,5,2009,Black Manta,,DC,1,null,null
5772,Justice League: Cry for Justice,5,2009,Congorilla,,DC,1,null,null
5773,Justice League: Cry for Justice,5,2009,Cyborg,,DC,1,null,null
5774,Justice League: Cry for Justice,5,2009,Doctor Light,Kimiyo Hoshi,DC,1,Kimiyo,Hoshi
5775,Justice League: Cry for Justice,5,2009,Dolphin,,DC,1,null,null
5776,Justice League: Cry for Justice,5,2009,Firestorm,Jason Rusch,DC,1,Jason,Rusch
5777,Justice League: Cry for Justice,5,2009,Flash,Jay Garrick,DC,1,Jay,Garrick
5778,Justice League: Cry for Justice,5,2009,Flash,Barry Allen,DC,1,Barry,Allen
5779,Justice League: Cry for Justice,5,2009,Joan Garrick,,DC,1,null,null
5780,Justice League: Cry for Justice,5,2009,Green Arrow,Oliver Queen,DC,1,Oliver,Queen
5781,Justice League: Cry for Justice,5,2009,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
5782,Justice League: Cry for Justice,5,2009,Hawkgirl,Kendra Saunders,DC,1,Kendra,Saunders
5783,Justice League: Cry for Justice,5,2009,Hawkman of New Earth,,DC,1,null,null
5784,Justice League: Cry for Justice,5,2009,Plastic Man,,DC,1,null,null
5785,Justice League: Cry for Justice,5,2009,Red Arrow,,DC,1,null,null
5786,Justice League: Cry for Justice,5,2009,Red Tornado,Android,DC,1,,Android
5787,Justice League: Cry for Justice,5,2009,Starfire,Koriand'r,DC,1,,Koriand'r
5788,Justice League: Cry for Justice,5,2009,Stargirl,Courtney Whitmore,DC,1,Courtney,Whitmore
5789,Justice League: Cry for Justice,5,2009,Starman,Mikaal Tomas,DC,1,Mikaal,Tomas
5790,Justice League: Cry for Justice,5,2009,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
5791,Justice League: Cry for Justice,5,2009,Donna Troy,,DC,1,null,null
5792,Justice League: Cry for Justice,5,2009,Vixen,,DC,1,null,null
5793,Justice League: Cry for Justice,5,2009,Wonder Woman,Diana,DC,1,,Diana
5794,Justice League: Cry for Justice,5,2009,Zatanna,,DC,1,null,null
5795,Justice League: Cry for Justice,5,2009,Captain Marvel,,DC,1,null,null
5796,Justice League: Cry for Justice,5,2009,Congorilla,,DC,1,null,null
5797,Justice League: Cry for Justice,5,2009,Green Arrow,Oliver Queen,DC,1,Oliver,Queen
5798,Justice League: Cry for Justice,5,2009,Shazam,Jebediah,DC,1,,Jebediah
5799,Justice League: Cry for Justice,5,2009,Shazam,Freddy Freeman,DC,1,Freddy,Freeman
5800,Justice League: Cry for Justice,5,2009,Starman,Mikaal Tomas,DC,1,Mikaal,Tomas
5801,Justice League: Cry for Justice,5,2009,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
5802,Justice League,13,2011,Batman,Wayne,DC,1,,Wayne
5803,Justice League,13,2011,Green Arrow,O. Queen,DC,1,O.,Queen
5804,Justice League,13,2011,Aquaman,,DC,1,null,null
5805,Justice League,13,2011,Batman,Wayne,DC,1,,Wayne
5806,Justice League,13,2011,Cheetah,,DC,1,null,null
5807,Justice League,13,2011,Cyborg,,DC,1,null,null
5808,Justice League,13,2011,Flash,,DC,1,null,null
5809,Justice League,13,2011,Superman,,DC,1,null,null
5810,Justice League,13,2011,Steve Howard Trevor,,DC,1,null,null
5811,Justice League,13,2011,Wonder Woman,,DC,1,null,null
5812,Justice League,13,2011,Green Arrow,O. Queen,DC,1,O.,Queen
5813,Justice League,13,2011,Steve Howard Trevor,,DC,1,null,null
5814,Justice League,13,2011,Amanda Waller,,DC,1,null,null
5815,All-Flash,27,1941,Flash,Jay Garrick,DC,1,Jay,Garrick
5816,All-Flash,27,1941,Flash,Jay Garrick,DC,1,Jay,Garrick
5817,All-Flash,27,1941,Flash,Jay Garrick,DC,1,Jay,Garrick
5818,The Flash,215,1959,Flash,Jay Garrick,DC,1,Jay,Garrick
5819,The Flash,215,1959,Flash,Barry Allen,DC,1,Barry,Allen
5820,The Flash,215,1959,Joan Garrick,,DC,1,null,null
5821,Green Lantern,14,1990,Green Lantern,John Stewart,DC,1,John,Stewart
5822,Green Lantern,14,1990,Tomar-Tu,,DC,1,null,null
5823,The Flash,40,1987,Doctor Alchemy,Alvin Desmond,DC,1,Alvin,Desmond
5824,The Flash,40,1987,Flash,Wally West,DC,1,Wally,West
5825,The Flash,40,1987,Linda Jasmine Park-West,,DC,1,null,null
5826,The Flash,58,1987,Flash,Wally West,DC,1,Wally,West
5827,The Flash,58,1987,Pied Piper,Hartley Rathaway,DC,1,Hartley,Rathaway
5828,Convergence Justice League,1,2015,Aquaman,,DC,1,null,null
5829,Convergence Justice League,1,2015,Congorilla,,DC,1,null,null
5830,Convergence Justice League,1,2015,Jade,Jennie-Lynn Hayden,DC,1,Jennie-Lynn,Hayden
5831,Convergence Justice League,1,2015,Jesse Quick,,DC,1,null,null
5832,Convergence Justice League,1,2015,Mera,,DC,1,null,null
5833,Convergence Justice League,1,2015,Ocean Master,,DC,1,null,null
5834,Convergence Justice League,1,2015,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
5835,Convergence Justice League,1,2015,Vixen,,DC,1,null,null
5836,Convergence Justice League,1,2015,Zatanna,,DC,1,null,null
5837,Nightwing,134,1996,Batgirl,Barbara Gordon,DC,1,Barbara,Gordon
5838,Nightwing,134,1996,Batman,,DC,1,null,null
5839,Nightwing,134,1996,Nightwing,Dick Grayson,DC,1,Dick,Grayson
5840,Nightwing,134,1996,Alfred Thaddeus Crane Pennyworth,,DC,1,null,null
5841,Nightwing,134,1996,Robin,Dick Grayson,DC,1,Dick,Grayson
5842,Nightwing,134,1996,Starfire,Koriand'r,DC,1,,Koriand'r
5843,Aquaman,59,1962,Aquaman,,DC,1,null,null
5844,Aquaman,59,1962,Mera,,DC,1,null,null
5845,Justice League,2,2016,Aquaman,,DC,1,null,null
5846,Justice League,2,2016,Batman,Wayne,DC,1,,Wayne
5847,Justice League,2,2016,Cyborg,,DC,1,null,null
5848,Justice League,2,2016,Flash,,DC,1,null,null
5849,Justice League,2,2016,Green Lantern,Baz,DC,1,,Baz
5850,Justice League,2,2016,Green Lantern,Cruz,DC,1,,Cruz
5851,Justice League,2,2016,Superman,Clark Kent,DC,1,Clark,Kent
5852,Justice League,2,2016,Wonder Woman,,DC,1,null,null
5853,Wonder Woman,237,1942,Hippolyta,,DC,1,null,null
5854,Wonder Woman,237,1942,Steve Trevor,,DC,1,null,null
5855,Wonder Woman,237,1942,Wonder Woman,,DC,1,null,null
5856,Wonder Woman,237,1942,Wonder Woman,,DC,1,null,null
5857,Green Lantern,17,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5858,Green Lantern,17,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5859,Green Lantern,17,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5860,Green Lantern,17,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5861,The Flash,1,2011,Dr. Darwin Elias,,DC,1,null,null
5862,The Flash,1,2011,Flash,,DC,1,null,null
5863,The Flash,1,2011,James Forrest,,DC,1,null,null
5864,The Flash,1,2011,Darryl Frye,,DC,1,null,null
5865,The Flash,1,2011,Pandora,,DC,1,null,null
5866,The Flash,1,2011,David Singh,,DC,1,null,null
5867,The Flash,1,2011,Patty Spivot,,DC,1,null,null
5868,The Flash,1,2011,Iris West,,DC,1,null,null
5869,Birds of Prey,8,2010,Batman,,DC,1,null,null
5870,Birds of Prey,8,2010,Black Canary,Dinah Laurel Lance,DC,1,Dinah Laurel,Lance
5871,Birds of Prey,8,2010,Calculator,,DC,1,null,null
5872,Birds of Prey,8,2010,Dove,Dawn Granger,DC,1,Dawn,Granger
5873,Birds of Prey,8,2010,Huntress,Helena Bertinelli,DC,1,Helena,Bertinelli
5874,Birds of Prey,8,2010,Lady Blackhawk,Zinda Blake,DC,1,Zinda,Blake
5875,Birds of Prey,8,2010,Oracle,Barbara Gordon,DC,1,Barbara,Gordon
5876,Birds of Prey,8,2010,Penguin,,DC,1,null,null
5877,Justice League of America,7.3,2013,Shadow Thief,,DC,1,null,null
5878,Green Lantern/Sentinel: Heart of Darkness,3,1998,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
5879,Green Lantern/Sentinel: Heart of Darkness,3,1998,Jade,Jennie-Lynn Hayden,DC,1,Jennie-Lynn,Hayden
5880,Green Lantern/Sentinel: Heart of Darkness,3,1998,Obsidian,,DC,1,null,null
5881,The Flash,65,1987,Flash,Barry Allen,DC,1,Barry,Allen
5882,The Flash,65,1987,Flash,Wally West,DC,1,Wally,West
5883,The Flash,65,1987,Kid Flash,Wally West,DC,1,Wally,West
5884,The Flash,65,1987,Iris Ann Russell West,,DC,1,null,null
5885,Justice League America,63,1989,Blue Beetle,Ted Kord,DC,1,Ted,Kord
5886,Justice League America,63,1989,Booster Gold,,DC,1,null,null
5887,Justice League America,63,1989,Fire,,DC,1,null,null
5888,Justice League America,63,1989,Green Lantern,Guy Gardner,DC,1,Guy,Gardner
5889,Justice League America,63,1989,Ice,,DC,1,null,null
5890,Justice League America,63,1989,"Maxwell 'Max' Lord, IV",,DC,1,null,null
5891,Justice League America,63,1989,Oberon,,DC,1,null,null
5892,Justice League America,63,1989,Superman,Clark Kent,DC,1,Clark,Kent
5893,Justice League: Generation Lost,15,2010,Blue Beetle,Jaime Reyes,DC,1,Jaime,Reyes
5894,Justice League: Generation Lost,15,2010,Booster Gold,,DC,1,null,null
5895,Justice League: Generation Lost,15,2010,Captain Atom,,DC,1,null,null
5896,Justice League: Generation Lost,15,2010,Fire,,DC,1,null,null
5897,Justice League: Generation Lost,15,2010,Ice,,DC,1,null,null
5898,Justice League: Generation Lost,15,2010,Professor Anthony Ivo,,DC,1,null,null
5899,Justice League: Generation Lost,15,2010,"Maxwell 'Max' Lord, IV",,DC,1,null,null
5900,Justice League: Generation Lost,15,2010,Superman,Clark Kent,DC,1,Clark,Kent
5901,Justice League: Generation Lost,15,2010,Wonder Woman,Diana,DC,1,,Diana
5902,Wonder Woman,40,1942,Wonder Woman,,DC,1,null,null
5903,Aquaman,51,2011,Aquaman,,DC,1,null,null
5904,Aquaman,51,2011,Mera,,DC,1,null,null
5905,Aquaman,6,2003,Aquaman,,DC,1,null,null
5906,Aquaman,6,2003,Superman,Clark Kent,DC,1,Clark,Kent
5907,Aquaman,6,2003,Tempest,Garth,DC,1,,Garth
5908,Green Arrow,23,2011,Green Arrow,O. Queen,DC,1,O.,Queen
5909,Green Arrow,23,2011,Shado,,DC,1,null,null
5910,Green Lantern,115,1960,Black Canary,Dinah Laurel Lance,DC,1,Dinah Laurel,Lance
5911,Green Lantern,115,1960,Green Arrow,,DC,1,null,null
5912,Green Lantern,115,1960,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
5913,Green Lantern,16,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5914,Green Lantern,16,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5915,Green Lantern,16,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5916,Green Lantern,16,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
5917,Green Lantern: Evil's Might,1,2002,Carol Ferris,,DC,1,null,null
5918,Green Lantern: Evil's Might,1,2002,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
5919,Green Lantern: Evil's Might,1,2002,Green Lantern,A. Scott,DC,1,A.,Scott
5920,Green Lantern: Evil's Might,1,2002,Green Lantern,K. Rayner,DC,1,K.,Rayner
5921,Wonder Woman,38,1987,Hermes,,DC,1,null,null
5922,Wonder Woman,38,1987,Hippolyta,,DC,1,null,null
5923,Wonder Woman,38,1987,Lois Joanne Lane,,DC,1,null,null
5924,Wonder Woman,38,1987,Phillipus,,DC,1,null,null
5925,Wonder Woman,38,1987,Wonder Woman,Diana,DC,1,,Diana
5926,Wonder Woman,19,2011,Artemis,Olympians,DC,1,,Olympians
5927,Wonder Woman,19,2011,Hera,,DC,1,null,null
5928,Wonder Woman,19,2011,Hermes,,DC,1,null,null
5929,Wonder Woman,19,2011,Wonder Woman,,DC,1,null,null
5930,Wonder Woman,19,2011,Zola,,DC,1,null,null
5931,The Flash,298,1959,Henry Paul Allen,,DC,1,null,null
5932,The Flash,298,1959,Nora Thompson Allen,,DC,1,null,null
5933,The Flash,298,1959,Flash,Jay Garrick,DC,1,Jay,Garrick
5934,The Flash,298,1959,Flash,Barry Allen,DC,1,Barry,Allen
5935,The Flash,298,1959,Patty Spivot,,DC,1,null,null
5936,The Flash,298,1959,The Top,Roscoe Dillon,DC,1,Roscoe,Dillon
5937,The Flash,298,1959,Firestorm,Martin Stein/Ronnie Raymond,DC,1,Martin Stein/Ronnie,Raymond
5938,Justice League Beyond 2.0,4,2013,Batman,,DC,1,null,null
5939,Justice League Beyond 2.0,4,2013,Big Barda,,DC,1,null,null
5940,Justice League Beyond 2.0,4,2013,Captain Marvel,,DC,1,null,null
5941,Justice League Beyond 2.0,4,2013,Flash,,DC,1,null,null
5942,Justice League Beyond 2.0,4,2013,Green Lantern,Kai-Ro,DC,1,,Kai-Ro
5943,Justice League Beyond 2.0,4,2013,Lois Lane,,DC,1,null,null
5944,Justice League Beyond 2.0,4,2013,Shazam,,DC,1,null,null
5945,Justice League Beyond 2.0,4,2013,Superman,,DC,1,null,null
5946,JSA Presents: Green Lantern,None,2008,Atom,Al Pratt,DC,1,Al,Pratt
5947,JSA Presents: Green Lantern,None,2008,Doctor Fate,Kent Nelson & Nabu,DC,1,Kent Nelson &,Nabu
5948,JSA Presents: Green Lantern,None,2008,Doctor Mid-Nite,Charles McNider,DC,1,Charles,McNider
5949,JSA Presents: Green Lantern,None,2008,Flash,Jay Garrick,DC,1,Jay,Garrick
5950,JSA Presents: Green Lantern,None,2008,Green Lantern,Alan Scott,DC,1,Alan,Scott
5951,JSA Presents: Green Lantern,None,2008,Hawkman,GA Carter Hall,DC,1,GA Carter,Hall
5952,JSA Presents: Green Lantern,None,2008,Hourman,Rick Tyler,DC,1,Rick,Tyler
5953,JSA Presents: Green Lantern,None,2008,Jade,Jennie-Lynn Hayden,DC,1,Jennie-Lynn,Hayden
5954,JSA Presents: Green Lantern,None,2008,Liberty Belle,Jesse Chambers,DC,1,Jesse,Chambers
5955,JSA Presents: Green Lantern,None,2008,Power Girl,,DC,1,null,null
5956,JSA Presents: Green Lantern,None,2008,Solomon Grundy,,DC,1,null,null
5957,JSA Presents: Green Lantern,None,2008,Spectre,Jim Corrigan,DC,1,Jim,Corrigan
5958,JSA Presents: Green Lantern,None,2008,Starman,Ted Knight,DC,1,Ted,Knight
5959,JSA Presents: Green Lantern,None,2008,Wildcat,Ted Grant,DC,1,Ted,Grant
5960,JSA Presents: Green Lantern,None,2008,Wonder Woman,Hippolyta,DC,1,,Hippolyta
5961,JSA Presents: Green Lantern,None,2008,Atom,Al Pratt,DC,1,Al,Pratt
5962,JSA Presents: Green Lantern,None,2008,Doctor Fate,Kent Nelson & Nabu,DC,1,Kent Nelson &,Nabu
5963,JSA Presents: Green Lantern,None,2008,Doctor Mid-Nite,Charles McNider,DC,1,Charles,McNider
5964,JSA Presents: Green Lantern,None,2008,Flash,Jay Garrick,DC,1,Jay,Garrick
5965,JSA Presents: Green Lantern,None,2008,Green Lantern,Alan Scott,DC,1,Alan,Scott
5966,JSA Presents: Green Lantern,None,2008,Hawkman,GA Carter Hall,DC,1,GA Carter,Hall
5967,JSA Presents: Green Lantern,None,2008,Solomon Grundy,,DC,1,null,null
5968,JSA Presents: Green Lantern,None,2008,Spectre,Jim Corrigan,DC,1,Jim,Corrigan
5969,JSA Presents: Green Lantern,None,2008,Starman,Ted Knight,DC,1,Ted,Knight
5970,JSA Presents: Green Lantern,None,2008,Wonder Woman,Hippolyta,DC,1,,Hippolyta
5971,JSA Presents: Green Lantern,None,2008,Green Lantern,Alan Scott,DC,1,Alan,Scott
5972,JSA Presents: Green Lantern,None,2008,Flash,Jay Garrick,DC,1,Jay,Garrick
5973,JSA Presents: Green Lantern,None,2008,Green Lantern,Alan Scott,DC,1,Alan,Scott
5974,JSA Presents: Green Lantern,None,2008,Solomon Grundy,,DC,1,null,null
5975,JSA Presents: Green Lantern,None,2008,Wildcat,Ted Grant,DC,1,Ted,Grant
5976,JSA Presents: Green Lantern,None,2008,Flash,Jay Garrick,DC,1,Jay,Garrick
5977,JSA Presents: Green Lantern,None,2008,Green Lantern,Alan Scott,DC,1,Alan,Scott
5978,JSA Presents: Green Lantern,None,2008,Hourman,Rick Tyler,DC,1,Rick,Tyler
5979,JSA Presents: Green Lantern,None,2008,Jade,Jennie-Lynn Hayden,DC,1,Jennie-Lynn,Hayden
5980,JSA Presents: Green Lantern,None,2008,Liberty Belle,Jesse Chambers,DC,1,Jesse,Chambers
5981,JSA Presents: Green Lantern,None,2008,Power Girl,,DC,1,null,null
5982,JSA Presents: Green Lantern,None,2008,Wildcat,Ted Grant,DC,1,Ted,Grant
5983,Justice League Unlimited,3,2004,Atom,Ray Palmer,DC,1,Ray,Palmer
5984,Justice League Unlimited,3,2004,Firestorm,,DC,1,null,null
5985,Justice League Unlimited,3,2004,Ice,,DC,1,null,null
5986,Justice League Unlimited,3,2004,Wonder Woman,,DC,1,null,null
5987,Justice League Unlimited,3,2004,Batman,,DC,1,null,null
5988,Justice League Unlimited,3,2004,Flash,Wally West,DC,1,Wally,West
5989,Justice League Unlimited,3,2004,Green Lantern,John Stewart,DC,1,John,Stewart
5990,Justice League Unlimited,3,2004,Hawkgirl,,DC,1,null,null
5991,Justice League Unlimited,3,2004,Martian Manhunter,,DC,1,null,null
5992,Justice League Unlimited,3,2004,Superman,,DC,1,null,null
5993,Justice League Unlimited,3,2004,Wonder Woman,,DC,1,null,null
5994,Justice League Unlimited,3,2004,Big Barda,,DC,1,null,null
5995,Justice League Unlimited,3,2004,Oberon,,DC,1,null,null
5996,Justice League Unlimited,3,2004,Power Girl,,DC,1,null,null
5997,Justice League Unlimited,3,2004,Batman,,DC,1,null,null
5998,Justice League Unlimited,3,2004,Flash,Wally West,DC,1,Wally,West
5999,Justice League Unlimited,3,2004,Green Lantern,John Stewart,DC,1,John,Stewart
6000,Justice League Unlimited,3,2004,Superman,,DC,1,null,null
6001,Justice League Unlimited,3,2004,Wonder Woman,,DC,1,null,null
6002,The Flash,15,2016,Captain Cold,,DC,1,null,null
6003,The Flash,15,2016,Flash,,DC,1,null,null
6004,The Flash,15,2016,Golden Glider,,DC,1,null,null
6005,The Flash,15,2016,Mirror Master,,DC,1,null,null
6006,The Flash,15,2016,Trickster,,DC,1,null,null
6007,The Flash,15,2016,Weather Wizard,,DC,1,null,null
6008,Aquaman,41,2011,Aquaman,,DC,1,null,null
6009,Aquaman,41,2011,Mera,,DC,1,null,null
6010,Aquaman,41,2011,Nuidis Vulko,,DC,1,null,null
6011,Wonder Woman,226,1987,Deadshot,,DC,1,null,null
6012,Wonder Woman,226,1987,Hawkman of New Earth,,DC,1,null,null
6013,Wonder Woman,226,1987,Julia Kapatelis,,DC,1,null,null
6014,Wonder Woman,226,1987,Vanessa Kapatelis,,DC,1,null,null
6015,Wonder Woman,226,1987,Superman,Clark Kent,DC,1,Clark,Kent
6016,Wonder Woman,226,1987,Wonder Woman,Diana,DC,1,,Diana
6017,Aquaman,10,1994,Aquaman,,DC,1,null,null
6018,Aquaman,10,1994,Dolphin,,DC,1,null,null
6019,Aquaman,10,1994,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
6020,Aquaman,10,1994,Ocean Master,,DC,1,null,null
6021,Aquaman,10,1994,Donna Troy,,DC,1,null,null
6022,Aquaman,10,1994,Nuidis Vulko,,DC,1,null,null
6023,Aquaman,26,1994,Aquaman,,DC,1,null,null
6024,Aquaman,26,1994,Dolphin,,DC,1,null,null
6025,Suicide Squad Most Wanted: Deadshot & Katana,6,2016,Katana,,DC,1,null,null
6026,Suicide Squad Most Wanted: Deadshot & Katana,6,2016,Deadshot,,DC,1,null,null
6027,All-Flash,21,1941,Flash,Jay Garrick,DC,1,Jay,Garrick
6028,All-Flash,21,1941,Flash,Jay Garrick,DC,1,Jay,Garrick
6029,All-Flash,21,1941,Flash,Jay Garrick,DC,1,Jay,Garrick
6030,Harley's Little Black Book,3,2016,Harley Quinn,,DC,1,null,null
6031,Harley's Little Black Book,3,2016,Zatanna,,DC,1,null,null
6032,Diana Prince: Wonder Woman,None,2008,Hippolyta,,DC,1,null,null
6033,Diana Prince: Wonder Woman,None,2008,I-Ching,,DC,1,null,null
6034,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6035,Diana Prince: Wonder Woman,None,2008,I-Ching,,DC,1,null,null
6036,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6037,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6038,Diana Prince: Wonder Woman,None,2008,Hippolyta,,DC,1,null,null
6039,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6040,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6041,Diana Prince: Wonder Woman,None,2008,I-Ching,,DC,1,null,null
6042,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6043,Diana Prince: Wonder Woman,None,2008,I-Ching,,DC,1,null,null
6044,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6045,Diana Prince: Wonder Woman,None,2008,I-Ching,,DC,1,null,null
6046,Diana Prince: Wonder Woman,None,2008,Superman,,DC,1,null,null
6047,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6048,Diana Prince: Wonder Woman,None,2008,I-Ching,,DC,1,null,null
6049,Diana Prince: Wonder Woman,None,2008,Wonder Woman,,DC,1,null,null
6050,Green Lantern: Rebirth,2,2004,Aquaman,,DC,1,null,null
6051,Green Lantern: Rebirth,2,2004,Batman,,DC,1,null,null
6052,Green Lantern: Rebirth,2,2004,Doctor Mid-Nite,Pieter Anton Cross,DC,1,Pieter Anton,Cross
6053,Green Lantern: Rebirth,2,2004,Carol Ferris,,DC,1,null,null
6054,Green Lantern: Rebirth,2,2004,Flash,Jay Garrick,DC,1,Jay,Garrick
6055,Green Lantern: Rebirth,2,2004,Flash,Wally West,DC,1,Wally,West
6056,Green Lantern: Rebirth,2,2004,Ganthet,,DC,1,null,null
6057,Green Lantern: Rebirth,2,2004,Green Arrow,Oliver Queen,DC,1,Oliver,Queen
6058,Green Lantern: Rebirth,2,2004,Green Lantern,Alan Scott,DC,1,Alan,Scott
6059,Green Lantern: Rebirth,2,2004,Green Lantern,Guy Gardner,DC,1,Guy,Gardner
6060,Green Lantern: Rebirth,2,2004,Green Lantern,John Stewart,DC,1,John,Stewart
6061,Green Lantern: Rebirth,2,2004,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
6062,Green Lantern: Rebirth,2,2004,Jade,Jennie-Lynn Hayden,DC,1,Jennie-Lynn,Hayden
6063,Green Lantern: Rebirth,2,2004,Kilowog,,DC,1,null,null
6064,Green Lantern: Rebirth,2,2004,Martian Manhunter,,DC,1,null,null
6065,Green Lantern: Rebirth,2,2004,Mr. Terrific,Michael Holt,DC,1,Michael,Holt
6066,Green Lantern: Rebirth,2,2004,Parallax,Hal Jordan,DC,1,Hal,Jordan
6067,Green Lantern: Rebirth,2,2004,Spectre,Hal Jordan,DC,1,Hal,Jordan
6068,Green Lantern: Rebirth,2,2004,Superman,Clark Kent,DC,1,Clark,Kent
6069,Green Lantern: Rebirth,2,2004,Wonder Woman,Diana,DC,1,,Diana
6070,Green Lantern: Rebirth,2,2004,Zatanna,,DC,1,null,null
6071,Wonder Woman,272,1942,Steve Trevor,,DC,1,null,null
6072,Wonder Woman,272,1942,Wonder Woman,,DC,1,null,null
6073,Wonder Woman,272,1942,Huntress,H. Wayne,DC,1,H.,Wayne
6074,Wonder Woman,272,1942,Solomon Grundy,,DC,1,null,null
6075,Justice League,8,2011,Amazo,Android,DC,1,,Android
6076,Justice League,8,2011,Batman,Wayne,DC,1,,Wayne
6077,Justice League,8,2011,Green Arrow,O. Queen,DC,1,O.,Queen
6078,Green Lantern,138,1990,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
6079,Green Lantern,138,1990,Jade,Jennie-Lynn Hayden,DC,1,Jennie-Lynn,Hayden
